առողջս	5
առոյգ	49
առուծախ	7
առուծախեր	4
առուծախերը	3
առուծախերն	3
առուծախերու	2
առուծախերուն	2
առուծախէ	2
առուծախէն	9
առուծախը	6
առուծախի	19
առուծախին	4
առուծախն	6
առուծախներ	4
առուծախները	3
առուծախներն	3
առուծախներու	2
առուծախներուն	2
առում	2
առումն	1
առումով	36
առջեւ	113
առջեւէն	30
առջեւը	20
առջեւի	27
առջեւն	15
առջի	57
առջին	27
առտու	73
առտուընէ	15
առտուն	32
առցանց	74
առօրեադ	7
առօրեայ	71
առօրեայէ	11
առօրեայէդ	1
առօրեայէն	22
առօրեայէս	2
առօրեայի	33
առօրեայիդ	5
առօրեային	18
առօրեայիս	6
առօրեայով	10
առօրեայովս	2
առօրեան	50
առօրեաներ	16
առօրեաներդ	3
առօրեաներէ	6
առօրեաներէն	5
առօրեաները	14
առօրեաներն	14
առօրեաներով	5
առօրեաներու	13
առօրեաներուդ	2
առօրեաներուն	11
առօրեաներուս	3
առօրեաներս	4
առօրեաս	8
աս	82
ասա	15
ասած	15
ասանկ	62
ասատուր	25
ասացուած	2
ասացուածք	18
ասացուածքը	2
ասացուածքի	2
ասացուածքն	2
ասդին	51
ասեղնաւոր	43
ասի	38
ասիա	29
ասիադ	2
ասիական	2
ասիայէ	5
ասիայէն	12
ասիայի	10
ասիային	9
ասիայիս	2
ասիայով	4
ասիան	33
ասիաներ	8
ասիաներէ	2
ասիաները	6
ասիաներն	6
ասիաներով	1
ասիաներու	6
ասիաներուն	5
ասիաս	3
ասիկա	96
ասիոյ	10
ասկէ	41
ասոնց	36
ասոնք	42
ասով	15
ասոր	47
ասորի	41
ասուլիս	2
ասում	15
ասպարէզ	35
ասպարէզէ	3
ասպարէզէն	3
ասպարէզը	9
ասպարէզի	8
ասպարէզին	19
ասպարէզն	9
ասպարէզներ	6
ասպարէզները	5
ասպարէզներն	5
ասպարէզներու	4
ասպարէզներուն	3
ասպարէզով	3
ասպարէզս	2
ասպարիզէ	3
ասպարիզէն	3
ասպարիզի	8
ասպարիզին	7
ասպարիզով	3
ասպետ	2
ասպետական	2
ասպնջական	2
աստառ	2
աստի	25
աստիճան	83
աստիճանաբար	18
աստիճանական	25
աստիճանդ	10
աստիճանէ	15
աստիճանէդ	3
աստիճանէն	13
աստիճանէս	4
աստիճանը	64
աստիճանի	60
աստիճանիդ	7
աստիճանին	42
աստիճանիս	9
աստիճանն	42
աստիճաններ	21
աստիճաններդ	5
աստիճաններէ	9
աստիճաններէն	8
աստիճաններէս	1
աստիճանները	18
աստիճաններն	18
աստիճաններով	13
աստիճաններու	17
աստիճաններուդ	4
աստիճաններուն	28
աստիճաններուս	5
աստիճաններս	6
աստիճանով	13
աստիճանովդ	2
աստիճանովը	1
աստիճանովն	1
աստիճանովս	3
աստիճանս	11
աստղ	10
աստղագէտ	18
աստղագէտը	2
աստղագէտի	2
աստղագէտն	2
աստղագիտութիւն	2
աստղանաւորդ	2
աստղեր	17
աստղերը	15
աստղերն	5
աստղերու	13
աստղերուն	3
աստղէ	3
աստղէն	3
աստղը	9
աստղի	8
աստղին	7
աստղն	9
աստղներ	6
աստղները	5
աստղներն	5
աստղներու	4
աստղներուն	3
աստղով	3
աստղս	2
աստուած	63
աստուածաբան	25
աստուածաբանական	2
աստուածաբանութեան	15
աստուածաբանութիւն	3
աստուածաբանութիւնը	2
աստուածաբանութիւնի	2
աստուածաբանութիւնն	2
աստուածածին	52
աստուածահաճոյ	18
աստուածային	55
աստուածաշնչէ	12
աստուածաշնչէդ	2
աստուածաշնչէն	10
աստուածաշնչէս	3
աստուածաշնչի	21
աստուածաշնչիդ	6
աստուածաշնչին	19
աստուածաշնչիս	7
աստուածաշնչով	10
աստուածաշնչովս	2
աստուածաշունչ	66
աստուածաշունչդ	7
աստուածաշունչեր	17
աստուածաշունչերդ	4
աստուածաշունչերէ	7
աստուածաշունչերէն	6
աստուածաշունչերը	15
աստուածաշունչերն	15
աստուածաշունչերով	6
աստուածաշունչերու	13
աստուածաշունչերուդ	2
աստուածաշունչերուն	12
աստուածաշունչերուս	3
աստուածաշունչերս	5
աստուածաշունչէ	12
աստուածաշունչէդ	2
աստուածաշունչէն	10
աստուածաշունչէս	3
աստուածաշունչը	55
աստուածաշունչի	58
աստուածաշունչիդ	6
աստուածաշունչին	19
աստուածաշունչիս	7
աստուածաշունչն	23
աստուածաշունչներ	17
աստուածաշունչներդ	4
աստուածաշունչներէ	7
աստուածաշունչներէն	6
աստուածաշունչները	15
աստուածաշունչներն	15
աստուածաշունչներով	6
աստուածաշունչներու	13
աստուածաշունչներուդ	2
աստուածաշունչներուն	12
աստուածաշունչներուս	3
աստուածաշունչներս	5
աստուածաշունչով	10
աստուածաշունչովս	2
աստուածաշունչս	9
աստուածատուր	25
աստուածը	20
աստուածները	15
աստուածներուն	15
աստուծոյ	38
ասք	25
ատ	38
ատած	16
ատածը	3
ատածի	3
ատածն	3
ատածներ	1
ատակ	2
ատաղձագործը	15
ատաղձը	15
ատամնաբուժութիւն	2
ատանա	3
ատանայի	15
ատանան	2
ատանկ	38
ատեան	44
ատեանդ	5
ատեանէ	17
ատեանէն	7
ատեանը	39
ատեանի	42
ատեանիդ	3
ատեանին	14
ատեանիս	4
ատեանն	17
ատեաններ	12
ատեաններդ	2
ատեաններէ	4
ատեաններէն	3
ատեանները	10
ատեաններն	10
ատեաններով	4
ատեաններու	10
ատեաններուն	8
ատեաններուս	2
ատեաններս	3
ատեանով	7
ատեանս	6
ատել	18
ատելդ	4
ատելէ	8
ատելը	16
ատելիք	13
ատելիքը	2
ատելիքի	2
ատելիքն	2
ատելն	16
ատելով	18
ատելու	15
ատելուդ	3
ատելութեամբ	18
ատելութեամբս	2
ատելութեան	64
ատելութեանդ	5
ատելութեանը	4
ատելութեանն	4
ատելութեանս	6
ատելութեանց	13
ատելութեանցդ	2
ատելութեանցը	11
ատելութեանցն	11
ատելութեանցս	3
ատելութենէ	11
ատելութենէդ	1
ատելութենէն	10
ատելութենէս	2
ատելութիւն	40
ատելութիւնդ	7
ատելութիւնէ	11
ատելութիւնէդ	1
ատելութիւնէն	10
ատելութիւնէս	2
ատելութիւնը	36
ատելութիւնի	20
ատելութիւնիդ	5
ատելութիւնին	4
ատելութիւնիս	6
ատելութիւնն	22
ատելութիւններ	27
ատելութիւններդ	3
ատելութիւններէ	6
ատելութիւններէն	5
ատելութիւնները	14
ատելութիւններն	14
ատելութիւններով	5
ատելութիւններու	13
ատելութիւններուդ	2
ատելութիւններուն	11
ատելութիւններուս	3
ատելութիւններս	4
ատելութիւնով	10
ատելութիւնովս	2
ատելութիւնս	8
ատելուն	2
ատելուս	4
ատելս	5
ատեմ	25
ատեն	147
ատենագրութիւն	2
ատենապետ	107
ատենապետդ	11
ատենապետեր	23
ատենապետերդ	6
ատենապետերէ	10
ատենապետերէն	9
ատենապետերէս	2
ատենապետերը	20
ատենապետերն	20
ատենապետերով	9
ատենապետերու	18
ատենապետերուդ	4
ատենապետերուն	16
ատենապետերուս	6
ատենապետերս	7
ատենապետէ	17
ատենապետէդ	4
ատենապետէն	15
ատենապետէս	5
ատենապետը	59
ատենապետի	29
ատենապետիդ	8
ատենապետին	49
ատենապետինդ	2
ատենապետինը	2
ատենապետինն	2
ատենապետինս	2
ատենապետիս	10
ատենապետն	31
ատենապետներ	34
ատենապետներդ	6
ատենապետներէ	10
ատենապետներէն	9
ատենապետներէս	2
ատենապետները	35
ատենապետներն	20
ատենապետներով	9
ատենապետներու	18
ատենապետներուդ	4
ատենապետներուն	16
ատենապետներուս	6
ատենապետներս	7
ատենապետով	15
ատենապետովդ	3
ատենապետովը	2
ատենապետովն	2
ատենապետովս	4
ատենապետս	13
ատենդ	16
ատենէ	46
ատենէդ	6
ատենէն	28
ատենէս	8
ատենը	78
ատենի	39
ատենիդ	13
ատենին	54
ատենինդ	4
ատենինը	4
ատենինն	4
ատենինս	4
ատենիս	15
ատենն	42
ատեններ	31
ատեններդ	10
ատեններէ	15
ատեններէդ	3
ատեններէն	13
ատեններէս	4
ատենները	38
ատեններն	28
ատեններով	13
ատեններովդ	2
ատեններովը	1
ատեններովն	1
ատեններովս	3
ատեններու	26
ատեններուդ	7
ատեններուն	23
ատեններուս	9
ատեններս	11
ատենով	21
ատենովդ	5
ատենովը	4
ատենովն	4
ատենովս	7
ատենս	25
ատենք	8
ատենօք	38
ատես	11
ատեր	16
ատեց	18
ատեցէք	8
ատեցի	16
ատեցին	11
ատեցինք	10
ատեցիր	14
ատեցիք	8
ատէ	35
ատէի	7
ատէին	4
ատէինք	3
ատէիր	6
ատէիք	3
ատէր	25
ատէք	7
ատիկա	77
ատկէ	46
ատող	13
ատողը	2
ատողի	2
ատողն	2
ատոնք	24
ատով	15
ատոր	41
ատրճանակ	2
ատրպէյճան	54
ատրպէյճանի	41
ատրպէյճանին	15
արա	42
արաբական	42
արաբերէն	2
արագ	108
արագած	2
արագդ	10
արագէ	16
արագէդ	3
արագէն	14
արագէս	4
արագը	29
արագի	27
արագիդ	8
արագին	24
արագինդ	1
արագինը	1
արագինն	1
արագինս	1
արագիս	9
արագն	29
արագներ	21
արագներդ	6
արագներէ	9
արագներէն	8
արագներէս	1
արագները	19
արագներն	19
արագներով	8
արագներու	17
արագներուդ	4
արագներուն	15
արագներուս	5
արագներս	7
արագով	14
արագովդ	2
արագովը	2
արագովն	2
արագովս	3
արագութեամբ	13
արագութեան	5
արագութեանց	2
արագութեանցը	2
արագութեանցն	2
արագութենէ	2
արագութիւն	7
արագութիւնէ	2
արագութիւնը	6
արագութիւնի	5
արագութիւնն	6
արագութիւններ	4
արագութիւնները	3
արագութիւններն	3
արագութիւններու	2
արագութիւններուն	2
արագս	12
արագօրէն	42
արածին	15
արահետ	3
արահետը	2
արահետի	2
արահետն	2
արահետները	10
արամ	92
արամազդ	3
արամազդը	2
արամազդի	15
արամազդն	2
արամդ	8
արամէ	13
արամէդ	2
արամէն	11
արամէս	3
արամը	24
արամի	22
արամիդ	6
արամին	20
արամիս	7
արամն	24
արամներ	18
արամներդ	4
արամներէ	7
արամներէն	6
արամները	15
արամներն	15
արամներով	6
արամներու	14
արամներուդ	3
արամներուն	12
արամներուս	4
արամներս	5
արամով	11
արամովդ	1
արամովս	2
արամս	10
արայէ	3
արայէն	3
արայի	8
արային	7
արայով	3
արան	9
արաներ	6
արաները	5
արաներն	5
արաներու	4
արաներուն	3
արանք	2
արաս	16
արատաւոր	18
արատաւորել	2
արատաւորեց	2
արարած	60
արարածդ	6
արարածէ	11
արարածէդ	1
արարածէն	9
արարածէս	2
արարածը	35
արարածի	40
արարածիդ	5
արարածին	17
արարածիս	6
արարածն	35
արարածներ	15
արարածներդ	3
արարածներէ	6
արարածներէն	5
արարածները	13
արարածներն	13
արարածներով	5
արարածներու	31
արարածներուդ	2
արարածներուն	19
արարածներուս	3
արարածներս	4
արարածով	9
արարածովս	1
արարածս	8
արարատ	7
արարատեան	2
արարատէ	2
արարատը	20
արարատի	19
արարատին	4
արարատն	6
արարատներ	4
արարատները	3
արարատներն	3
արարատներու	2
արարատներուն	2
արարողութեամբ	26
արարողութեամբդ	3
արարողութեամբը	2
արարողութեամբն	2
արարողութեամբս	4
արարողութեան	76
արարողութեանդ	8
արարողութեանը	6
արարողութեանն	6
արարողութեանս	10
արարողութեանց	27
արարողութեանցդ	4
արարողութեանցը	15
արարողութեանցն	15
արարողութեանցս	5
արարողութենէ	16
արարողութենէդ	3
արարողութենէն	22
արարողութենէս	4
արարողութիւն	58
արարողութիւնդ	10
արարողութիւնէ	16
արարողութիւնէդ	3
արարողութիւնէն	14
արարողութիւնէս	4
արարողութիւնը	65
արարողութիւնի	27
արարողութիւնիդ	8
արարողութիւնին	6
արարողութիւնիս	10
արարողութիւնն	29
արարողութիւններ	22
արարողութիւններդ	6
արարողութիւններէ	10
արարողութիւններէն	8
արարողութիւններէս	2
արարողութիւնները	29
արարողութիւններն	29
արարողութիւններով	8
արարողութիւններու	18
արարողութիւններուդ	4
արարողութիւններուն	35
արարողութիւններուս	5
արարողութիւններս	7
արարողութիւնով	14
արարողութիւնովդ	3
արարողութիւնովը	2
արարողութիւնովն	2
արարողութիւնովս	4
արարողութիւնս	12
արարչագործութիւն	2
արարք	71
արարքդ	8
արարքէ	13
արարքէդ	2
արարքէն	11
արարքէս	3
արարքը	46
արարքի	22
արարքիդ	6
արարքին	32
արարքիս	7
արարքն	38
արարքներ	29
արարքներդ	4
արարքներէ	7
արարքներէն	6
արարքները	31
արարքներն	15
արարքներով	6
արարքներու	23
արարքներուդ	3
արարքներուն	12
արարքներուս	4
արարքներս	5
արարքով	27
արարքովդ	1
արարքովս	2
արարքս	10
արաքս	2
արաքսի	18
արաքսիի	2
արաքսին	2
արբունքի	15
արգանդ	7
արգանդէ	2
արգանդէն	9
արգանդը	6
արգանդի	5
արգանդին	16
արգանդն	6
արգանդներ	4
արգանդները	3
արգանդներն	3
արգանդներու	2
արգանդներուն	2
արգասաբեր	2
արգասաւորում	2
արգասաւորումն	1
արգասիք	2
արգաւանդ	2
արգելակ	2
արգելք	61
արգելքդ	7
արգելքէ	11
արգելքէդ	1
արգելքէն	10
արգելքէս	2
արգելքը	50
արգելքի	47
արգելքիդ	5
արգելքին	18
արգելքիս	6
արգելքն	22
արգելքներ	16
արգելքներդ	3
արգելքներէ	6
արգելքներէն	5
արգելքները	23
արգելքներն	14
արգելքներով	5
արգելքներու	22
արգելքներուդ	2
արգելքներուն	19
արգելքներուս	3
արգելքներս	4
արգելքով	10
արգելքովս	2
արգելքս	8
արգէոս	2
արգիլած	50
արգիլածէ	2
արգիլածը	7
արգիլածի	6
արգիլածն	7
արգիլածներ	4
արգիլածները	3
արգիլածներն	3
արգիլածներու	3
արգիլածներուն	2
արգիլածով	2
արգիլեալ	2
արգիլել	43
արգիլելդ	9
արգիլելէ	14
արգիլելէդ	2
արգիլելէն	2
արգիլելէս	3
արգիլելը	26
արգիլելիք	22
արգիլելիքը	5
արգիլելիքի	5
արգիլելիքն	5
արգիլելիքներ	3
արգիլելիքները	2
արգիլելիքներն	2
արգիլելիքներու	2
արգիլելն	26
արգիլելով	12
արգիլելովդ	2
արգիլելովս	3
արգիլելու	43
արգիլելուդ	7
արգիլելուն	5
արգիլելուս	8
արգիլելս	10
արգիլեմ	40
արգիլեն	25
արգիլենք	14
արգիլես	19
արգիլեր	38
արգիլեց	43
արգիլեցէք	14
արգիլեցի	26
արգիլեցին	29
արգիլեցինք	17
արգիլեցիր	22
արգիլեցիք	14
արգիլէ	50
արգիլէի	13
արգիլէին	9
արգիլէինք	8
արգիլէիր	11
արգիլէիք	6
արգիլէր	34
արգիլէք	12
արգիլող	22
արգիլողը	5
արգիլողի	5
արգիլողն	5
արգիլողներ	3
արգիլողները	2
արգիլողներն	2
արգիլողներու	2
արգիլուած	42
արգիլուի	13
արգիլուիլ	1
արդ	43
արդար	79
արդարադատութիւն	2
արդարակշիռ	2
արդարամիտ	2
արդարամտութիւն	32
արդարանալ	20
արդարանալը	5
արդարանալի	2
արդարանալիք	4
արդարանալն	5
արդարանալու	16
արդարանամ	4
արդարանայ	5
արդարանան	2
արդարանաս	3
արդարանար	2
արդարացած	5
արդարացայ	5
արդարացան	3
արդարացանք	2
արդարացար	4
արդարացաւ	6
արդարացեր	5
արդարացիր	4
արդարացնել	35
արդարացնելդ	5
արդարացնելէ	9
արդարացնելէս	1
արդարացնելը	18
արդարացնելիք	15
արդարացնելիքը	3
արդարացնելիքի	2
արդարացնելիքն	3
արդարացնելն	18
արդարացնելով	15
արդարացնելու	48
արդարացնելուդ	4
արդարացնելուն	3
արդարացնելուս	5
արդարացնելս	7
արդարացնեմ	16
արդարացնեն	20
արդարացնենք	9
արդարացնես	13
արդարացներ	19
արդարացնէ	30
արդարացնէի	9
արդարացնէին	6
արդարացնէինք	4
արդարացնէիր	7
արդարացնէիք	3
արդարացնէր	10
արդարացնէք	8
արդարացնող	15
արդարացնողը	3
արդարացնողի	2
արդարացնողն	3
արդարացնողներ	4
արդարացող	4
արդարացուած	13
արդարացուիլ	1
արդարացում	17
արդարացումն	1
արդարացուր	15
արդարացուց	21
արդարացուցած	30
արդարացուցածը	4
արդարացուցածի	4
արդարացուցածն	4
արդարացուցածներ	2
արդարացուցածները	1
արդարացուցածներն	1
արդարացուցեր	18
արդարացուցէք	9
արդարացուցի	18
արդարացուցին	13
արդարացուցինք	11
արդարացուցիր	16
արդարացուցիք	9
արդարդ	6
արդարեւ	79
արդարէ	11
արդարէդ	1
արդարէն	9
արդարէս	2
արդարը	21
արդարի	19
արդարիդ	5
արդարին	17
արդարիս	6
արդարն	21
արդարներ	26
արդարներդ	3
արդարներէ	6
արդարներէն	5
արդարները	13
արդարներն	13
արդարներով	5
արդարներու	12
արդարներուդ	2
արդարներուն	10
արդարներուս	3
արդարներս	4
արդարով	9
արդարովս	1
արդարութեամբ	17
արդարութեան	32
արդարութեանդ	4
արդարութեանը	3
արդարութեանն	3
արդարութեանս	6
արդարութեանց	12
արդարութեանցդ	2
արդարութեանցը	10
արդարութեանցն	10
արդարութեանցս	2
արդարութենէ	19
արդարութենէն	9
արդարութենէս	2
արդարութիւն	63
արդարութիւնդ	6
արդարութիւնէ	10
արդարութիւնէն	9
արդարութիւնէս	2
արդարութիւնը	42
արդարութիւնի	19
արդարութիւնիդ	4
արդարութիւնին	3
արդարութիւնիս	6
արդարութիւնն	20
արդարութիւններ	25
արդարութիւններդ	3
արդարութիւններէ	6
արդարութիւններէն	5
արդարութիւնները	12
արդարութիւններն	12
արդարութիւններով	5
արդարութիւններու	12
արդարութիւններուդ	2
արդարութիւններուն	10
արդարութիւններուս	2
արդարութիւններս	4
արդարութիւնով	9
արդարութիւնս	7
արդարս	8
արդարօրէն	2
արդեն	24
արդեօք	97
արդէն	156
արդի	84
արդիական	51
արդիականացնել	1
արդիականացում	2
արդիականացումն	1
արդիականութեամբ	14
արդիականութեան	40
արդիականութեանդ	2
արդիականութեանը	1
արդիականութեանն	1
արդիականութեանս	3
արդիականութեանց	8
արդիականութեանցը	7
արդիականութեանցն	7
արդիականութենէ	7
արդիականութենէն	13
արդիականութիւն	32
արդիականութիւնդ	4
արդիականութիւնէ	7
արդիականութիւնէն	6
արդիականութիւնը	15
արդիականութիւնի	13
արդիականութիւնիդ	2
արդիականութիւնին	1
արդիականութիւնիս	3
արդիականութիւնն	15
արդիականութիւններ	10
արդիականութիւններէ	3
արդիականութիւններէն	3
արդիականութիւնները	9
արդիականութիւններն	9
արդիականութիւններով	3
արդիականութիւններու	8
արդիականութիւններուն	7
արդիականութիւններս	2
արդիականութիւնով	6
արդիականութիւնս	5
արդիւնաբերական	18
արդիւնաբերականը	2
արդիւնաբերականի	2
արդիւնաբերականն	2
արդիւնաբերել	1
արդիւնաբերութիւն	2
արդիւնաւէտ	32
արդիւնաւէտութեան	15
արդիւնաւոր	18
արդիւնաւորել	1
արդիւնաւորուիլ	1
արդիւնք	74
արդիւնքդ	11
արդիւնքէ	17
արդիւնքէդ	4
արդիւնքէն	30
արդիւնքէս	5
արդիւնքը	72
արդիւնքի	28
արդիւնքիդ	8
արդիւնքին	49
արդիւնքինդ	2
արդիւնքինը	2
արդիւնքինն	2
արդիւնքինս	2
արդիւնքիս	10
արդիւնքն	30
արդիւնքներ	40
արդիւնքներդ	6
արդիւնքներէ	10
արդիւնքներէն	17
արդիւնքներէս	2
արդիւնքները	49
արդիւնքներն	29
արդիւնքներով	9
արդիւնքներու	33
արդիւնքներուդ	4
արդիւնքներուն	16
արդիւնքներուս	5
արդիւնքներս	7
արդիւնքով	15
արդիւնքովդ	3
արդիւնքովը	2
արդիւնքովն	2
արդիւնքովս	4
արդիւնքս	13
արդուզարդի	15
արդուկ	2
արդուկած	5
արդուկել	6
արդուկելը	5
արդուկելիք	4
արդուկելն	5
արդուկելու	4
արդուկեմ	4
արդուկեն	2
արդուկես	3
արդուկեր	5
արդուկեց	6
արդուկեցի	5
արդուկեցին	3
արդուկեցինք	2
արդուկեցիր	4
արդուկեցիք	9
արդուկէ	5
արդուկէր	1
արդուկող	4
արեան	44
արեգակ	23
արեգակէ	2
արեգակը	6
արեգակի	5
արեգակին	16
արեգակն	6
արեգակնային	2
արեգակներ	4
արեգակները	3
արեգակներն	3
արեգակներու	2
արեգակներուն	2
արեւ	30
արեւադարձային	32
արեւադարձայինէ	2
արեւադարձայինը	6
արեւադարձայինի	5
արեւադարձայինին	4
արեւադարձայինն	6
արեւադարձայիններ	4
արեւադարձայինները	3
արեւադարձայիններն	3
արեւադարձայիններու	2
արեւադարձայիններուն	2
արեւածագ	2
արեւային	25
արեւդ	9
արեւելագիտութիւն	2
արեւելահայ	2
արեւելահայերէն	51
արեւելահայերէնդ	3
արեւելահայերէնէ	6
արեւելահայերէնէն	5
արեւելահայերէնը	27
արեւելահայերէնի	12
արեւելահայերէնիդ	2
արեւելահայերէնին	10
արեւելահայերէնիս	3
արեւելահայերէնն	13
արեւելահայերէններ	9
արեւելահայերէններէ	3
արեւելահայերէններէն	2
արեւելահայերէնները	8
արեւելահայերէններն	8
արեւելահայերէններով	2
արեւելահայերէններու	7
արեւելահայերէններուն	6
արեւելահայերէններս	1
արեւելահայերէնով	5
արեւելահայերէնս	4
արեւելեան	86
արեւելք	41
արեւելքդ	7
արեւելքէ	12
արեւելքէդ	2
արեւելքէն	18
արեւելքէս	2
արեւելքը	22
արեւելքի	70
արեւելքիդ	5
արեւելքին	18
արեւելքիս	7
արեւելքն	22
արեւելքներ	16
արեւելքներդ	3
արեւելքներէ	7
արեւելքներէն	5
արեւելքները	14
արեւելքներն	14
արեւելքներով	6
արեւելքներու	13
արեւելքներուդ	2
արեւելքներուն	11
արեւելքներուս	3
արեւելքներս	5
արեւելքով	10
արեւելքովս	2
արեւելքս	9
արեւէ	14
արեւէդ	3
արեւէն	20
արեւէս	4
արեւը	73
արեւի	38
արեւիդ	7
արեւին	49
արեւիս	8
արեւմուտք	55
արեւմուտքդ	6
արեւմուտքէ	11
արեւմուտքէդ	1
արեւմուտքէն	17
արեւմուտքէս	2
արեւմուտքը	43
արեւմուտքի	54
արեւմուտքիդ	5
արեւմուտքին	29
արեւմուտքիս	6
արեւմուտքն	21
արեւմուտքներ	15
արեւմուտքներդ	3
արեւմուտքներէ	6
արեւմուտքներէն	5
արեւմուտքները	13
արեւմուտքներն	13
արեւմուտքներով	5
արեւմուտքներու	12
արեւմուտքներուդ	2
արեւմուտքներուն	10
արեւմուտքներուս	3
արեւմուտքներս	4
արեւմուտքով	9
արեւմուտքովս	1
արեւմուտքս	8
արեւմտահայ	26
արեւմտահայեր	6
արեւմտահայերէն	85
արեւմտահայերէնդ	11
արեւմտահայերէնէ	18
արեւմտահայերէնէդ	4
արեւմտահայերէնէն	15
արեւմտահայերէնէս	5
արեւմտահայերէնը	74
արեւմտահայերէնի	76
արեւմտահայերէնիդ	9
արեւմտահայերէնին	26
արեւմտահայերէնինդ	2
արեւմտահայերէնինը	2
արեւմտահայերէնինն	2
արեւմտահայերէնինս	2
արեւմտահայերէնիս	11
արեւմտահայերէնն	46
արեւմտահայերէններ	24
արեւմտահայերէններդ	6
արեւմտահայերէններէ	11
արեւմտահայերէններէդ	1
արեւմտահայերէններէն	9
արեւմտահայերէններէս	2
արեւմտահայերէնները	21
արեւմտահայերէններն	21
արեւմտահայերէններով	9
արեւմտահայերէններովս	1
արեւմտահայերէններու	19
արեւմտահայերէններուդ	5
արեւմտահայերէններուն	17
արեւմտահայերէններուս	6
արեւմտահայերէններս	8
արեւմտահայերէնով	44
արեւմտահայերէնովդ	3
արեւմտահայերէնովը	2
արեւմտահայերէնովն	2
արեւմտահայերէնովս	4
արեւմտահայերէնս	13
արեւմտահայերը	5
արեւմտահայերն	5
արեւմտահայերու	4
արեւմտահայերուն	3
արեւմտահայէ	3
արեւմտահայէն	3
արեւմտահայը	23
արեւմտահայի	8
արեւմտահային	7
արեւմտահայն	9
արեւմտահայով	3
արեւմտահայու	8
արեւմտահայութեան	15
արեւմտահայութիւն	3
արեւմտահայութիւնը	2
արեւմտահայութիւնի	2
արեւմտահայութիւնն	2
արեւմտահայուն	7
արեւմտահայս	2
արեւմտեան	81
արեւն	27
արեւներ	20
արեւներդ	5
արեւներէ	8
արեւներէն	7
արեւները	27
արեւներն	17
արեւներով	7
արեւներու	16
արեւներուդ	3
արեւներուն	14
արեւներուս	4
արեւներս	6
արեւշատութեան	15
արեւշատութիւն	3
արեւշատութիւնը	2
արեւշատութիւնի	2
արեւշատութիւնն	2
արեւով	13
արեւովդ	2
արեւովս	3
արեւոտ	32
արեւոտէ	2
արեւոտը	6
արեւոտի	5
արեւոտին	4
արեւոտն	6
արեւոտներ	4
արեւոտները	3
արեւոտներն	3
արեւոտներու	2
արեւոտներուն	2
արեւու	38
արեւուդ	7
արեւուն	53
արեւուս	8
արեւս	11
արէտ	25
արթին	47
արթինի	15
արթիւր	38
արթննալ	40
արթննալդ	4
արթննալէ	8
արթննալը	28
արթննալիք	13
արթննալիքը	2
արթննալիքի	2
արթննալիքն	2
արթննալն	16
արթննալով	7
արթննալու	27
արթննալուդ	3
արթննալուն	2
արթննալուս	4
արթննալս	5
արթննամ	25
արթննայ	28
արթննայի	7
արթննային	4
արթննայինք	3
արթննայիր	6
արթննայիք	3
արթննան	9
արթննանք	8
արթննաս	11
արթննար	17
արթննաք	7
արթնցած	28
արթնցածը	3
արթնցածի	3
արթնցածն	3
արթնցածներ	1
արթնցայ	28
արթնցան	11
արթնցանք	10
արթնցար	14
արթնցաւ	18
արթնցաք	8
արթնցեր	16
արթնցէք	8
արթնցիր	13
արթնցնել	15
արթնցնելդ	3
արթնցնելէ	6
արթնցնելը	13
արթնցնելիք	10
արթնցնելն	13
արթնցնելով	12
արթնցնելու	24
արթնցնելուդ	2
արթնցնելուս	2
արթնցնելս	4
արթնցնեմ	22
արթնցնեն	7
արթնցնենք	6
արթնցնես	9
արթնցներ	7
արթնցնէ	25
արթնցնէի	5
արթնցնէին	3
արթնցնէինք	2
արթնցնէիր	4
արթնցնէիք	1
արթնցնէր	15
արթնցնէք	5
արթնցնող	10
արթնցող	13
արթնցողը	2
արթնցողի	2
արթնցողն	2
արթնցուր	10
արթնցուց	15
արթնցուցած	25
արթնցուցածը	2
արթնցուցածի	1
արթնցուցածն	2
արթնցուցեր	12
արթնցուցէք	6
արթնցուցի	13
արթնցուցին	9
արթնցուցինք	7
արթնցուցիր	11
արթնցուցիք	6
արթուն	47
արժ	15
արժած	16
արժածը	3
արժածի	3
արժածն	3
արժածներ	1
արժանաբար	2
արժանահաւատ	2
արժանահաւատութեամբ	3
արժանահաւատութեան	21
արժանահաւատութեանց	4
արժանահաւատութեանցը	3
արժանահաւատութեանցն	3
արժանահաւատութենէ	3
արժանահաւատութենէն	3
արժանահաւատութիւն	10
արժանահաւատութիւնէ	3
արժանահաւատութիւնէն	3
արժանահաւատութիւնը	31
արժանահաւատութիւնի	8
արժանահաւատութիւնն	9
արժանահաւատութիւններ	6
արժանահաւատութիւնները	5
արժանահաւատութիւններն	5
արժանահաւատութիւններու	4
արժանահաւատութիւններուն	3
արժանահաւատութիւնով	3
արժանահաւատութիւնս	2
արժանանալ	18
արժանանալդ	4
արժանանալէ	8
արժանանալը	16
արժանանալիք	13
արժանանալիքը	2
արժանանալիքի	2
արժանանալիքն	2
արժանանալն	16
արժանանալով	14
արժանանալու	15
արժանանալուդ	3
արժանանալուն	2
արժանանալուս	4
արժանանալս	5
արժանանամ	14
արժանանայ	16
արժանանայի	7
արժանանային	4
արժանանայինք	3
արժանանայիր	6
արժանանայիք	3
արժանանան	18
արժանանանք	8
արժանանաս	11
արժանանար	17
արժանանաք	7
արժանապատիւ	25
