atrpejancineri	ադրբեջանցիների	14
atrpejancineru	ադրբեջանցիները	14
atrpejancinery	ադրբեջանցիները	14
atrpejane	ադրբեջանը	23
atrpejanu	ադրբեջանը	23
atrpejanum	ադրբեջանում	14
atrpejany	ադրբեջանը	23
atum	ատում	14
aurayi	աուռայի	57
aurayi	աուրայի	34
aut	աութ	14
autizm	աուտիզմը	23
autizm	աուտիզմ	14
autizme	աուտիզմը	23
autizmi	աուտիզմի	23
autizmu	աուտիզմը	23
autizmy	աուտիզմը	23
av	ավ	14
avak	ավագ	51
avakyan	ավաքյան	29
avakyann	ավաքյանն	14
avant	ավանդ	14
avantakan	ավանդական	170
avantakan	ավանդականը	14
avantakane	ավանդականը	14
avantakanu	ավանդականը	14
avantakany	ավանդականը	14
avanti	ավանդի	23
avantuyt	ավանդույթ	23
avantuyt	ավանդույթը	14
avantuyte	ավանդույթը	14
avantuytner	ավանդույթները	49
avantuytner	ավանդույթներ	14
avantuytnere	ավանդույթները	49
avantuytneri	ավանդույթների	14
avantuytnerov	ավանդույթներով	34
avantuytneru	ավանդույթները	49
avantuytnery	ավանդույթները	49
avantuytu	ավանդույթը	14
avantuyty	ավանդույթը	14
avart	ավարտ	14
avarteci	ավարտեցի	14
avartel	ավարտել	170
avartelu	ավարտելու	23
avarteluc	ավարտելուց	23
avartem	ավարտեմ	23
avartenk	ավարտենք	14
avarti	ավարտի	14
avartic	ավարտից	14
avartin	ավարտին	14
avartum	ավարտում	29
avartvac	ավարտված	38
avartvec	ավարտվեց	29
avartvel	ավարտվել	34
avartvelu	ավարտվելու	14
avartvum	ավարտվում	23
avazani	ավազանի	14
avazi	ավազի	14
avel	ավել	67
avelacel	ավելացել	47
avelacnel	ավելացնել	168
avelacnelu	ավելացնելու	14
avelacnem	ավելացնեմ	29
avelacnenk	ավելացնենք	14
avelacnum	ավելացնում	170
avelacrel	ավելացրել	42
avelanum	ավելանում	14
aveli	ավելի	216
avelin	ավելին	168
avelort	ավելորդ	63
aveluk	ավելուկ	14
avet	ավետը	14
avete	ավետը	14
aveti	ավետի	14
avetis	ավետիսը	14
avetise	ավետիսը	14
avetisu	ավետիսը	14
avetisy	ավետիսը	14
avetisyan	ավետիսյան	29
avetu	ավետը	14
avety	ավետը	14
avirvac	ավիրված	14
avokatoyi	ավոկադոյի	23
avorum	ավորում	14
avstralyayic	ավստրալիայից	14
avstralyayum	ավստրալիայում	14
avto	ավտո	14
avtomat	ավտոմատ	14
avtomati	ավտոմատի	14
avtomekena	ավտոմեքենա	14
avtopatahari	ավտոպատահարի	34
avtopataharneri	ավտոպատահարների	14
avtopus	ավտոբուսը	166
avtopuse	ավտոբուսը	166
avtopusi	ավտոբուսի	14
avtopusu	ավտոբուսը	166
avtopusy	ավտոբուսը	166
avtoritet	ավտորիտետ	44
avtoyi	ավտոյի	14
avwar	ավշար	34
awnanayin	աշնանային	23
awot	աշոտը	14
awote	աշոտը	14
awotu	աշոտը	14
awoty	աշոտը	14
awun	աշուն	14
awun	աշունը	14
awune	աշունը	14
awunu	աշունը	14
awuny	աշունը	14
awxarh	աշխարհը	174
awxarh	աշխարհ	168
awxarhakrutyun	աշխարհագրությունը	14
awxarhakrutyune	աշխարհագրությունը	14
awxarhakrutyunu	աշխարհագրությունը	14
awxarhakrutyuny	աշխարհագրությունը	14
awxarhe	աշխարհը	174
awxarhi	աշխարհի	170
awxarhic	աշխարհից	14
awxarhin	աշխարհին	29
awxarhn	աշխարհն	23
awxarhov	աշխարհով	29
awxarhu	աշխարհը	174
awxarhum	աշխարհում	172
awxarhy	աշխարհը	174
awxatac	աշխատածը	29
awxatac	աշխատած	14
awxatace	աշխատածը	29
awxatacu	աշխատածը	29
awxatacy	աշխատածը	29
awxatakazmi	աշխատակազմի	38
awxatakazmov	աշխատակազմով	14
awxatakcin	աշխատակցինը	29
awxatakcine	աշխատակցինը	29
awxatakcinu	աշխատակցինը	29
awxatakciny	աշխատակցինը	29
awxatakic	աշխատակից	44
awxatakicner	աշխատակիցները	53
awxatakicner	աշխատակիցներ	38
awxatakicnere	աշխատակիցները	53
awxatakicneri	աշխատակիցների	57
awxatakicnern	աշխատակիցներն	42
awxatakicnerov	աշխատակիցներով	23
awxatakicneru	աշխատակիցները	53
awxatakicnery	աշխատակիցները	53
awxatank	աշխատանքը	190
awxatank	աշխատանք	184
awxatankayin	աշխատանքային	176
awxatanke	աշխատանքը	190
awxatanki	աշխատանքի	188
awxatankic	աշխատանքից	180
awxatankin	աշխատանքին	14
awxatankn	աշխատանքն	168
awxatankner	աշխատանքները	172
awxatankner	աշխատանքներ	38
awxatanknere	աշխատանքները	172
awxatankneri	աշխատանքների	14
awxatankneric	աշխատանքներից	29
awxatanknerin	աշխատանքներին	38
awxatankneru	աշխատանքները	172
awxatanknery	աշխատանքները	172
awxatankov	աշխատանքով	168
awxatankt	աշխատանքդ	162
awxatanku	աշխատանքը	190
awxatankum	աշխատանքում	170
awxatanky	աշխատանքը	190
awxataser	աշխատասեր	23
awxatatar	աշխատատար	23
awxatavarc	աշխատավարձ	29
awxatavarc	աշխատավարձը	14
awxatavarce	աշխատավարձը	14
awxatavarcu	աշխատավարձը	14
awxatavarcy	աշխատավարձը	14
awxatavayr	աշխատավայր	14
awxateci	աշխատեցի	44
awxatecink	աշխատեցինք	14
awxatel	աշխատել	178
awxatel	աշխատելը	14
awxatele	աշխատելը	14
awxatelov	աշխատելով	29
awxatelu	աշխատելու	58
awxatelu	աշխատելը	14
awxateluc	աշխատելուց	14
awxately	աշխատելը	14
awxatem	աշխատեմ	49
awxaten	աշխատեն	14
awxatenk	աշխատենք	44
awxates	աշխատես	34
awxati	աշխատի	34
awxatoq	աշխատող	44
awxatoqn	աշխատողն	23
awxatoqneri	աշխատողների	47
awxatum	աշխատում	190
awxuj	աշխուժ	23
ax	ախ	180
axorjeli	ախորժելի	29
axper	ախպեր	23
axpern	ախպերն	14
axpors	ախպորս	42
axr	ախր	178
axtorowij	ախտորոշիչ	47
axtorowum	ախտորոշումը	47
axtorowum	ախտորոշում	42
axtorowume	ախտորոշումը	47
axtorowumu	ախտորոշումը	47
axtorowumy	ախտորոշումը	47
ay	այ	170
ayc	այց	67
aycek	այցեք	29
aycelek	այցելեք	61
aycelel	այցելել	170
ayceleln	այցելելն	14
aycelelov	այցելելով	67
aycelelu	այցելելու	29
aycelov	այցելով	23
aycelui	այցելուի	38
aycelum	այցելում	49
ayceluner	այցելուներ	38
aycelutyan	այցելության	42
aycelutyun	այցելություն	44
aycelutyunneric	այցելություններից	29
aycer	այցեր	14
aycer	այցերը	14
aycere	այցերը	14
ayceru	այցերը	14
aycery	այցերը	14
ayci	այցի	55
ayci	այծի	14
aycov	այցով	44
ayjm	այժմ	170
ayki	այգի	14
aykin	այգին	14
aykiner	այգիներ	34
aykineri	այգիների	14
aykum	այգում	166
ayl	այլ	194
aylantak	այլանդակ	14
aylantakum	այլանդակում	14
aylazki	այլազգի	42
aylentrankner	այլընտրանքներ	14
aylev	այլեւ	168
aylevs	այլեւս	166
ayln	այլն	110
aylntrankner	այլընտրանքներ	14
ayloc	այլոց	29
ayluntrankner	այլընտրանքներ	14
aylyntrankner	այլընտրանքներ	14
ayn	այն	208
ayninj	այնինչ	14
aynkan	այնքան	194
aynkani	այնքանի	29
aynkanov	այնքանով	59
aynpenc	այնպենց	53
aynpens	այնպենս	47
aynpensi	այնպենսի	23
aynpes	այնպես	180
aynpisi	այնպիսի	164
aynpisin	այնպիսին	63
aynps	այնպս	23
aynteq	այնտեղ	192
aynteqi	այնտեղի	29
aynteqic	այնտեղից	38
aynteqn	այնտեղն	23
aynuamenayniv	այնուամենայնիվ	57
aynuhetev	այնուհետեւ	14
ayo	այո	210
aypupen	այբուբեն	14
ays	այս	214
aysinj	այսինչ	51
aysinkn	այսինքն	170
ayskan	այսքան	176
ayskan	այսքանը	47
ayskane	այսքանը	47
ayskanic	այսքանից	14
ayskann	այսքանն	14
ayskanu	այսքանը	47
ayskany	այսքանը	47
aysor	այսօր	200
aysorva	այսօրվա	180
ayspens	այսպենս	55
ayspensi	այսպենսի	29
ayspes	այսպես	176
ayspisi	այսպիսի	172
ayspisin	այսպիսին	51
ayspisov	այսպիսով	42
aysteq	այստեղ	190
aysteqi	այստեղի	29
aysteqic	այստեղից	68
aysuhet	այսուհետ	53
aysuhetev	այսուհետեւ	14
ayt	այդ	214
aytkan	այդքան	196
aytkan	այդքանը	29
aytkane	այդքանը	29
aytkanic	այդքանից	34
aytkanu	այդքանը	29
aytkany	այդքանը	29
aytpens	այդպենս	93
aytpensi	այդպենսի	49
aytpes	այդպես	204
aytpisi	այդպիսի	180
aytpisik	այդպիսիք	38
aytpisin	այդպիսին	55
aytpisov	այդպիսով	14
aytps	այդպս	14
aytteq	այդտեղ	51
aytteqic	այդտեղից	44
aytucner	այտուցները	23
aytucnere	այտուցները	23
aytucneru	այտուցները	23
aytucnery	այտուցները	23
ayvi	այվի	14
azat	ազատ	182
azatelu	ազատելու	38
azatic	ազատից	23
azatutyan	ազատության	23
azatutyun	ազատությունը	29
azatutyun	ազատություն	23
azatutyune	ազատությունը	29
azatutyunu	ազատությունը	29
azatutyuny	ազատությունը	29
azatvac	ազատված	34
azatvel	ազատվել	58
azatvelu	ազատվելու	42
azatveluc	ազատվելուց	14
azatven	ազատվեն	49
azatvum	ազատվում	29
azizyanneri	ազիզյանների	14
azk	ազգ	42
azk	ազգը	23
azkacmamp	ազգացմամբ	44
azkacumov	ազգացումով	14
azkakrakan	ազգագրական	29
azkakrutyan	ազգագրության	14
azkanun	ազգանունը	38
azkanune	ազգանունը	38
azkanuni	ազգանունի	23
azkanunn	ազգանունն	14
azkanunu	ազգանունը	38
azkanuny	ազգանունը	38
azkapnakjutyan	ազգաբնակչության	34
azkayin	ազգային	65
azke	ազգը	23
azker	ազգեր	23
azkeri	ազգերի	14
azki	ազգի	63
azkovi	ազգովի	14
azku	ազգը	23
azkutyamp	ազգությամբ	42
azky	ազգը	23
azniv	ազնիվ	164
aznvakan	ազնվական	29
aznvoren	ազնվորեն	23
aznvutyamp	ազնվությամբ	23
aznvutyunn	ազնվությունն	14
aztak	ազդակ	14
aztanwan	ազդանշան	14
aztecik	ազդեցիկ	14
aztecutyan	ազդեցության	34
aztecutyun	ազդեցություն	160
aztecutyun	ազդեցությունը	44
aztecutyune	ազդեցությունը	44
aztecutyunneri	ազդեցությունների	14
aztecutyunneric	ազդեցություններից	14
aztecutyunu	ազդեցությունը	44
aztecutyuny	ազդեցությունը	44
aztel	ազդել	23
aztum	ազդում	164
aztvac	ազդված	14
aztvum	ազդվում	14
cac	ցած	23
cacr	ցածր	53
cakerum	ծագերում	14
cakotineri	ծակոտիների	14
cakotineric	ծակոտիներից	29
cakum	ծագում	14
cali	ծալի	14
camakum	ցամաքում	23
cancerum	ցանցերում	14
cancum	ցանցում	29
caneluc	ցանելուց	14
cankacac	ցանկացած	174
cankacel	ցանկացել	49
cankali	ցանկալի	51
cankana	ցանկանա	34
cankanaln	ցանկանալն	14
cankanum	ցանկանում	174
cankapat	ցանկապատը	14
cankapate	ցանկապատը	14
cankapatman	ցանկապատման	29
cankapatner	ցանկապատները	29
cankapatnere	ցանկապատները	29
cankapatneru	ցանկապատները	29
cankapatnery	ցանկապատները	29
cankapatoq	ցանկապատող	29
cankapatu	ցանկապատը	14
cankapaty	ցանկապատը	14
canki	ցանկի	23
cankutyamp	ցանկությամբ	23
cankutyan	ցանկության	44
cankutyun	ցանկություն	42
cankutyun	ցանկությունը	34
cankutyune	ցանկությունը	34
cankutyunn	ցանկությունն	14
cankutyunner	ցանկությունները	14
cankutyunnere	ցանկությունները	14
cankutyunneru	ցանկությունները	14
cankutyunnery	ցանկությունները	14
cankutyunu	ցանկությունը	34
cankutyuny	ցանկությունը	34
canot	ծանոթ	162
canotaca	ծանոթացա	14
canotacank	ծանոթացանք	23
canotacek	ծանոթացեք	38
canotacel	ծանոթացել	34
canotanal	ծանոթանալ	38
canotanalu	ծանոթանալու	14
canotanam	ծանոթանամ	14
canotanum	ծանոթանում	44
canr	ծանր	176
canrakwir	ծանրակշիռ	34
canrapernvac	ծանրաբեռնված	160
canucel	ծանուցել	14
canum	ցանում	23
capaharum	ծափահարում	42
capoq	ծափող	14
caqikner	ծաղիկները	58
caqikner	ծաղիկներ	42
caqiknere	ծաղիկները	58
caqikneri	ծաղիկների	68
caqikneric	ծաղիկներից	44
caqiknern	ծաղիկներն	23
caqiknerov	ծաղիկներով	34
caqikneru	ծաղիկները	58
caqiknery	ծաղիկները	58
caqkayin	ծաղկային	53
caqke	ծաղկե	71
caqkepnjer	ծաղկեփնջեր	29
caqkepnjeri	ծաղկեփնջերի	23
caqkepnjov	ծաղկեփնջով	29
caqkepunj	ծաղկեփունջը	42
caqkepunj	ծաղկեփունջ	23
caqkepunje	ծաղկեփունջը	42
caqkepunjer	ծաղկեփունջերը	38
caqkepunjer	ծաղկեփունջեր	34
caqkepunjere	ծաղկեփունջերը	38
caqkepunjeru	ծաղկեփունջերը	38
caqkepunjery	ծաղկեփունջերը	38
caqkepunju	ծաղկեփունջը	42
caqkepunjy	ծաղկեփունջը	42
caqki	ծաղկի	63
caqkum	ծաղկում	14
caqri	ծաղրի	14
caqrum	ծաղրում	14
car	ծառ	14
car	ծառը	14
cara	ծառա	14
carayel	ծառայել	61
carayelu	ծառայելու	29
carayi	ծառայի	23
carayum	ծառայում	51
carayutyan	ծառայության	62
carayutyun	ծառայություն	62
carayutyun	ծառայությունը	34
carayutyune	ծառայությունը	34
carayutyunn	ծառայությունն	23
carayutyunner	ծառայություններ	55
carayutyunner	ծառայությունները	34
carayutyunnere	ծառայությունները	34
carayutyunneri	ծառայությունների	14
carayutyunneric	ծառայություններից	23
carayutyunneru	ծառայությունները	34
carayutyunnery	ծառայությունները	34
carayutyunu	ծառայությունը	34
carayutyuny	ծառայությունը	34
care	ծառը	14
careri	ծառերի	14
cari	ծառի	23
carki	ծարքի	44
carn	ծառն	14
caru	ծառը	14
cary	ծառը	14
catkel	ցատկել	23
cav	ցավ	53
cav	ցավը	49
cavacrel	ցավացրել	14
cavakcutyun	ցավակցություն	14
cavalel	ծավալել	38
cavali	ցավալի	42
cavali	ծավալի	38
cavalin	ցավալին	23
cavalov	ծավալով	38
cavalum	ծավալում	23
cavar	ձավար	14
cavazkman	ցավազկման	29
cavazrkelu	ցավազրկելու	23
cavazrkumov	ցավազրկումով	38
cavazrkvum	ցավազրկվում	29
cave	ցավը	49
cavecnum	ցավեցնում	14
caver	ցավերը	47
caver	ցավեր	14
cavere	ցավերը	47
caveru	ցավերը	47
cavery	ցավերը	47
cavi	ցավի	42
cavn	ցավն	14
cavok	ցավոք	162
cavot	ցավոտ	64
cavov	ցավով	55
cavt	ցավդ	23
cavu	ցավը	49
cavum	ցավում	166
cavy	ցավը	49
cax	ձախ	51
caxoqel	ձախողել	14
caxsel	ծախսել	23
caxselu	ծախսելու	14
caxsem	ծախսեմ	14
caxser	ծախսերը	34
caxser	ծախսեր	14
caxsere	ծախսերը	34
caxseric	ծախսերից	14
caxseru	ծախսերը	34
caxsery	ծախսերը	34
caxsum	ծախսում	47
caxum	ծախում	14
caxvac	ծախված	38
cayn	ձայն	47
cayn	ձայնը	23
caynakrel	ձայնագրել	23
caynakrum	ձայնագրում	29
caynakrvel	ձայնագրվել	14
caynakrvum	ձայնագրվում	14
caynayin	ձայնային	23
cayne	ձայնը	23
cayner	ձայներ	14
cayner	ձայները	14
caynere	ձայները	14
cayneric	ձայներից	38
cayneru	ձայները	14
caynery	ձայները	14
cayni	ձայնի	14
caynn	ձայնն	23
caynov	ձայնով	14
cayns	ձայնս	29
caynu	ձայնը	23
cayny	ձայնը	23
cayraheq	ծայրահեղ	29
cayraheqakan	ծայրահեղական	23
cayrahequtyan	ծայրահեղության	14
cayrahequtyunneri	ծայրահեղությունների	14
cayric	ծայրից	23
cayrov	ծայրով	23
caytun	ցայտուն	38
ccac	ծծած	14
cec	ծեծ	29
cecel	ծեծել	38
cecelov	ծեծելով	14
ceci	ծեծի	23
cecum	ծեծում	29
cecvac	ծեծված	14
cel	ցել	14
celyulit	ցելյուլիտը	23
celyulite	ցելյուլիտը	23
celyulitu	ցելյուլիտը	23
celyulity	ցելյուլիտը	23
ceqaspanutyan	ցեղասպանության	23
ceqaspanutyun	ցեղասպանություն	14
cer	ձեր	204
cer	ծեր	160
cer	ձեռ	23
cer	ձեռը	14
cerakicner	ձերակիցները	23
cerakicnere	ձերակիցները	23
cerakicneru	ձերակիցները	23
cerakicnery	ձերակիցները	23
cerakir	ձեռագիր	38
cerakir	ձեռագիրը	29
cerakire	ձեռագիրը	29
cerakirn	ձեռագիրն	14
cerakiru	ձեռագիրը	29
cerakiry	ձեռագիրը	29
cerakrayin	ձեռագրային	34
cerakrov	ձեռագրով	29
cere	ձեռը	14
cerek	ցերեկ	34
cerekayin	ցերեկային	23
cerekner	ցերեկները	34
cereknere	ցերեկները	34
cerekneru	ցերեկները	34
cereknery	ցերեկները	34
cerk	ձեռք	172
cerk	ձեռքը	38
cerke	ձեռքը	38
cerker	ձեռքերը	29
cerkere	ձեռքերը	29
cerkeri	ձեռքերի	42
cerkerov	ձեռքերով	14
cerkeru	ձեռքերը	29
cerkerum	ձեռքերում	14
cerkery	ձեռքերը	29
cerki	ձեռքի	162
cerkic	ձեռքից	14
cerkin	ձեռքին	29
cerkit	ձեռքիդ	29
cerkn	ձեռքն	14
cerkov	ձեռքով	162
cerkperum	ձեռքբերում	14
cerkperum	ձեռքբերումը	14
cerkperume	ձեռքբերումը	14
cerkperumu	ձեռքբերումը	14
cerkperumy	ձեռքբերումը	14
cerkt	ձեռքդ	14
cerku	ձեռքը	38
cerkum	ձեռքում	34
cerky	ձեռքը	38
cern	ձերն	14
cernamux	ձեռնամուխ	14
cerpakalecin	ձերբակալեցին	29
cerpazatvel	ձերբազատվել	42
ceru	ձեռը	14
ceruni	ծերունի	23
cery	ձեռը	14
cesn	ծեսն	29
cet	ձեթ	23
ceti	ձեթի	14
cev	ձեւ	82
cev	ձեւը	29
cevacnum	ձեւացնում	14
cevajap	ձեւաչափ	14
cevajapi	ձեւաչափի	47
cevajapov	ձեւաչափով	14
cevakan	ձեւական	23
cevakerpel	ձեւակերպել	14
cevakerpum	ձեւակերպում	14
cevakerpvac	ձեւակերպված	14
cevavor	ձեւավոր	14
cevavorecin	ձեւավորեցին	14
cevavorel	ձեւավորել	38
cevavormamp	ձեւավորմամբ	23
cevavorman	ձեւավորման	47
cevavorum	ձեւավորումը	47
cevavorum	ձեւավորում	23
cevavorume	ձեւավորումը	47
cevavorumner	ձեւավորումները	49
cevavorumner	ձեւավորումներ	42
cevavorumnere	ձեւավորումները	49
cevavorumneri	ձեւավորումների	29
cevavorumnerov	ձեւավորումներով	14
cevavorumneru	ձեւավորումները	49
cevavorumnery	ձեւավորումները	49
cevavorumu	ձեւավորումը	47
cevavorumy	ձեւավորումը	47
cevavorvac	ձեւավորված	23
cevavorvec	ձեւավորվեց	23
cevavorvecin	ձեւավորվեցին	14
cevavorvel	ձեւավորվել	34
cevavorvi	ձեւավորվի	23
cevavorvum	ձեւավորվում	66
ceve	ձեւը	29
cever	ձեւեր	23
ceverov	ձեւերով	23
cevi	ձեւի	58
cevic	ձեւից	23
cevn	ձեւն	38
cevov	ձեւով	166
cevu	ձեւը	29
cevy	ձեւը	29
cex	ցեխ	14
cexeri	ցեխերի	14
cexi	ցեխի	14
cez	ձեզ	204
cezanic	ձեզանից	38
ceznic	ձեզնից	73
ceznov	ձեզնով	14
cicaq	ծիծաղ	23
cicaqacnum	ծիծաղացնում	14
cicaqalu	ծիծաղալու	23
cicaqel	ծիծաղել	14
cicaqeli	ծիծաղելի	29
cicaqelu	ծիծաղելու	14
cicaqi	ծիծաղի	14
cicaqum	ծիծաղում	174
cier	ձիեր	44
cierov	ձիերով	23
cin	ձին	23
cini	ցինի	34
cinizmi	ցինիզմի	23
cirann	ծիրանն	29
citaptuqi	ձիթապտուղի	14
citayuq	ձիթայուղ	29
citayuqi	ձիթայուղի	14
citron	ծիտրոն	14
citum	ցիտում	14
ciu	ձիու	34
ckan	ձկան	23
ckckvum	ձգձգվում	29
ckel	ձգել	47
ckman	ձգման	38
cknki	ձկնկի	14
ckoq	ձգող	42
cktal	ձգտալ	14
cktel	ձգտել	23
cktenk	ձգտենք	34
ckti	ձգտի	14
cktoq	ձգտող	14
cktum	ձգտում	49
cktum	ձգտումը	14
cktume	ձգտումը	14
cktumu	ձգտումը	14
cktumy	ձգտումը	14
ckum	ձգում	64
ckum	ձգումը	29
ckume	ձգումը	29
ckumu	ձգումը	29
ckumy	ձգումը	29
ckutyun	ձգություն	23
ckvac	ձգված	14
ckvacutyun	ձգվածություն	14
ckvelu	ձգվելու	14
ckvum	ձգվում	34
cmer	ձմեռ	14
cmran	ձմռանը	170
cmrane	ձմռանը	170
cmranu	ձմռանը	170
cmrany	ձմռանը	170
cnc	ցնց	29
cncoq	ցնցող	29
cnntavayr	ծննդավայր	23
cnntic	ծննդից	23
cnntyan	ծննդյան	51
cnoq	ծնող	47
cnoq	ծնողը	29
cnoqe	ծնողը	29
cnoqi	ծնողի	29
cnoqit	ծնողիդ	42
cnoqn	ծնողն	47
cnoqner	ծնողները	55
cnoqner	ծնողներ	23
cnoqnere	ծնողները	55
cnoqneri	ծնողների	64
cnoqneric	ծնողներից	14
cnoqnerin	ծնողներին	34
cnoqneris	ծնողներիս	38
cnoqnerit	ծնողներիդ	23
cnoqnern	ծնողներն	29
cnoqners	ծնողներս	29
cnoqneru	ծնողները	55
cnoqnery	ծնողները	55
cnoqu	ծնողը	29
cnoqy	ծնողը	29
cnot	ծնոտը	47
cnote	ծնոտը	47
cnoti	ծնոտի	55
cnotu	ծնոտը	47
cnoty	ծնոտը	47
cnum	ծնում	44
cnunt	ծնունդը	29
cnunt	ծնունդ	14
cnunte	ծնունդը	29
cnunti	ծնունդի	29
cnuntic	ծնունդից	14
cnuntn	ծնունդն	14
cnuntner	ծնունդները	14
cnuntnere	ծնունդները	14
cnuntneru	ծնունդները	14
cnuntnery	ծնունդները	14
cnunts	ծնունդս	14
cnuntu	ծնունդը	29
cnunty	ծնունդը	29
cnvac	ծնված	29
cnvec	ծնվեց	51
cnvel	ծնվել	69
cnvelov	ծնվելով	14
cnveluc	ծնվելուց	14
cnver	ծնվեր	14
cnvi	ծնվի	49
cnvum	ծնվում	53
cocrakayin	ծոծրակային	34
coqum	ցողում	14
corapi	ձորաբի	14
cori	ձորի	29
corum	ձորում	14
cov	ծով	23
covamterk	ծովամթերք	23
covapnya	ծովափնյա	23
covi	ծովի	23
cptun	ծպտուն	14
crac	ծռած	51
crakir	ծրագիրը	166
crakir	ծրագիր	61
crakire	ծրագիրը	166
crakiru	ծրագիրը	166
crakiry	ծրագիրը	166
crakrer	ծրագրեր	162
crakrer	ծրագրերը	38
crakrere	ծրագրերը	38
crakreri	ծրագրերի	34
crakrern	ծրագրերն	14
crakreru	ծրագրերը	38
crakrery	ծրագրերը	38
crakri	ծրագրի	34
crakrov	ծրագրով	23
cran	ցռան	23
crar	ծրարը	14
crare	ծրարը	14
craru	ծրարը	14
crary	ծրարը	14
crvac	ցրված	14
ctesutyun	ցտեսություն	208
cu	ձու	49
cucahantes	ցուցահանդես	23
cucahantesi	ցուցահանդեսի	14
cucahantesic	ցուցահանդեսից	14
cucakum	ցուցակում	49
cucaperac	ցուցաբերած	14
cucaperel	ցուցաբերել	29
cucaperum	ցուցաբերում	14
cucapervum	ցուցաբերվում	34
cucasrahi	ցուցասրահի	14
cucatrum	ցուցադրում	14
cucatrvel	ցուցադրվել	23
cucatrvum	ցուցադրվում	14
cucumner	ցուցումներ	47
cucumner	ցուցումները	29
cucumnere	ցուցումները	29
cucumneru	ցուցումները	29
cucumnery	ցուցումները	29
cucumov	ցուցումով	42
cuk	ձուկ	166
cuk	ձուկը	14
cuke	ձուկը	14
cuku	ձուկը	14
cuky	ձուկը	14
cum	ցում	14
cun	ձուն	14
cunki	ծունկի	14
cur	ծուռ	23
cur	ծուռը	14
cure	ծուռը	14
curt	ցուրտ	176
curu	ծուռը	14
cury	ծուռը	14
cux	ծուխը	38
cuxe	ծուխը	38
cuxu	ծուխը	38
cuxy	ծուխը	38
cuyc	ցույց	182
cvaceq	ձվածեղ	42
cvaceqic	ձվածեղից	38
cver	ձվերը	44
cvere	ձվերը	44
cveru	ձվերը	44
cvery	ձվերը	44
cvi	ձվի	14
cvov	ձվով	14
cxum	ծխում	14
cyac	ձյաձ	29
cyacn	ձյաձն	23
cyoc	ծյոծ	23
cyun	ձյուն	162
cyun	ձյունը	14
cyune	ձյունը	14
cyunu	ձյունը	14
cyuny	ձյունը	14
e	է	200
e	ը	73
e	ըըը	44
e	ըը	23
e	ե	14
eakan	էական	47
eakin	էակին	14
ee	ըըը	44
ee	ըը	23
efekt	էֆեկտ	51
efektiv	էֆեկտիվ	23
efektner	էֆեկտներ	49
efektneri	էֆեկտների	47
eh	էհ	160
eh	ըհը	44
eh	ըհ	29
ehe	ըհը	44
ehn	ըհն	23
ei	էի	214
eik	էիք	174
ein	էին	200
eink	էինք	198
eir	էիր	188
eirn	էիրն	42
ej	էջ	47
ej	էջը	38
ejan	էժան	160
eje	էջը	38
ejeric	էջերից	29
ejmyacnic	էջմիածնից	14
ejn	էջն	42
eju	էջը	38
ejum	էջում	38
ejy	էջը	38
ek	եք	212
eka	եկա	168
ekac	եկած	51
ekak	եկաք	29
ekamtaper	եկամտաբեր	23
ekamutner	եկամուտներ	38
ekan	եկան	42
ekank	եկանք	38
ekar	եկար	34
ekav	եկավ	178
ekek	եկեք	182
ekel	եկել	186
ekeqec	եկեղեց	14
ekeqecakan	եկեղեցականը	14
ekeqecakane	եկեղեցականը	14
ekeqecakanu	եկեղեցականը	14
ekeqecakany	եկեղեցականը	14
ekeqeci	եկեղեցի	14
ekeqecin	եկեղեցին	62
ekeqeciner	եկեղեցիներ	29
ekeqecu	եկեղեցու	70
ekeqecuc	եկեղեցուց	23
ekeqecum	եկեղեցում	34
ekeqecun	եկեղեցուն	14
ekes	եկես	42
eklektik	էկլեկտիկ	14
eklerner	էկլեռներ	38
eko	էկո	38
ekoist	էգոիստ	29
ekoistapar	էգոիստաբար	14
ekolokyapes	էկոլոգիապես	14
ekonom	էկոնոմ	34
ekoq	եկող	23
ekorozis	էկոռոզիսը	34
ekorozise	էկոռոզիսը	34
ekorozisu	էկոռոզիսը	34
ekorozisy	էկոռոզիսը	34
ekoyi	էգոյի	23
ekrani	էկրանի	23
ekranic	էկրանից	23
ekranin	էկրանին	38
ekranneri	էկրանների	14
ekranneric	էկրաններից	23
ekrannerin	էկրաններին	59
ekskluziv	էքսկլուզիվ	23
eksklyuziv	էքսկլյուզիվ	34
eksperimentner	էքսպերիմենտներ	14
ekstraortinar	էքստրաօրդինար	23
ekstravert	էքստրավերտ	14
ekstremal	էքստրեմալ	23
ekvatoric	էկվադորից	38
ekzasonner	էգզասոններ	23
el	էլ	232
el	ել	14
elastini	էլաստինի	44
elayner	էլայներ	29
elektraenerkyan	էլեկտրաէներգիան	14
elektraenerkyayi	էլեկտրաէներգիայի	14
elektrakan	էլեկտրական	14
elen	էլեն	23
elen	ելեն	14
elen	էլենը	14
elena	ելենա	49
elenan	ելենան	34
elenayi	ելենայի	42
elene	էլենը	14
eleni	էլենի	14
elenu	էլենը	14
eleny	էլենը	14
eli	էլի	188
elini	էլինի	47
elis	էլիս	14
eliz	էլիզը	44
elizayi	էլիզայի	38
elizayin	էլիզային	23
elize	էլիզե	49
elize	էլիզը	44
elizin	էլիզին	14
elizu	էլիզը	44
elizy	էլիզը	44
elk	ելք	34
